DistrictName,TehsilName,UCName,VisitDate,RefCode,SchoolName,SchoolMauza,SchoolAddress,PhoneNumber,TotalAreaKanal,TotalAreaMarla,GPS_North,GPS_East,EstablishmentYear,SchoolLocation,SchoolLevel,SchoolGender,RegistrationStatus,RegistrationNo,BISEAffiliated,BISEName,SchoolCategory,School Category,MediumOfInstruction,NoOfClassRooms,Fac_DrinkingWater,Fac_BoundaryWall,Fac_Electricity,Fac_Toilet,Fac_StaffRoom,Fac_PlayGround,Fac_UPSGenerator,Fac_MultipurposeHall,Fac_OfficeComputer,Fac_ComputerLab,Fac_ScienceLab,Fac_Library,Fac_Transport,Fac_Hostel,BuildingOwnership,Enrolment_PN_Boys,Enrolment_PN_Girls,Enrolment_NU_Boys,Enrolment_NU_Girls,Enrolment_PR_Boys,Enrolment_PR_Girls,Enrolment_01_Boys,Enrolment_01_Girls,Enrolment_02_Boys,Enrolment_02_Girls,Enrolment_03_Boys,Enrolment_03_Girls,Enrolment_04_Boys,Enrolment_04_Girls,Enrolment_05_Boys,Enrolment_05_Girls,Enrolment_06_Boys,Enrolment_06_Girls,Enrolment_07_Boys,Enrolment_07_Girls,Enrolment_08_Boys,Enrolment_08_Girls,Enrolment_09S_Boys,Enrolment_09A_Boys,Enrolment_09S_Girls,Enrolment_09A_Girls,Enrolment_10S_Boys,Enrolment_10A_Boys,Enrolment_10S_Girls,Enrolment_10A_Girls,Enrolment_11S_Boys,Enrolment_11A_Boys,Enrolment_11S_Girls,Enrolment_11A_Girls,Enrolment_12S_Boys,Enrolment_12A_Boys,Enrolment_12S_Girls,Enrolment_12A_Girls,Enrolment_OLS_Boys,Enrolment_OLA_Boys,Enrolment_OLS_Girls,Enrolment_OLA_Girls,Enrolment_ALS_Boys,Enrolment_ALA_Boys,Enrolment_ALS_Girls,Enrolment_ALA_Girls,TeachingStaffMale,TeachingStaffFemale,NonTeachingStaffMale,NonTeachingStaffFemale,MultiGradeClassesClubbed,TextBooksUsed,TextBooksOtherName,Teachers_FAFSC_Male,Teachers_FAFSC_Female,Teachers_BABSC_Male,Teachers_BABSC_Female,Teachers_MAMSC_Male,Teachers_MAMSC_Female,EnumeratorID,EnumeratorName
KHANEWAL,MIAN CHANNU,CHAK NO.134/16-L,21-Nov-16,36491350,AL ARQAM EDUCATION COMPLEX,134/16L,134/162 ADA MOHSINWAL,03037357131,3,,30.4038455,72.2404253,2008,Rural,Middle,Both,Registered,0476,No,,21,Private Registered,Mixed,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Owned,22,8,16,10,24,16,30,17,23,7,22,14,12,12,15,11,22,4,10,11,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,1,,PCTB,,,5,,8,1,2,364305,Nausher Ali
MULTAN,JALALPUR PIRWALA,SHUJAAT PUR,21-Nov-16,36191594,AL-RASHEED PUBLIC PRIMARY SCHOOL BASTI KACHA PAKKA,SGUHAAT PUR,BASTI KACHA PAKKA,03013289992,1,,29.501106,71.1531561,2015,Rural,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,2,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,15,17,10,12,5,8,2,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,N-P-1 & 2-3,PCTB,,,,2,,,,361401,Muhammad Rustam
KHANEWAL,KHANEWAL,MC KHANEWAL,21-Nov-16,36491352,KHANEWAL CADET MIDDLE SCHOOL,CITY KHANEWAL,AZEEM TOWN ST#1,03346811771,,10,30.3018534,71.91666,1993,Urban,Middle,Both,Registered,690,No,,21,Private Registered,Mixed,8,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Owned,10,5,5,15,13,12,10,10,8,12,11,11,11,5,8,10,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,1,,Others,PELICAN,,4,,3,1,,364210,Zulfiqar Ali
KHANEWAL,MIAN CHANNU,CHAK NO.134/16-L,21-Nov-16,36491353,AL REHMAAN PUBLIC SCHOOL ,134/16-2,MOHSINWAL,03054673385,2,,30.406443,72.2530835,2008,Rural,High,Both,Registered,0303,Yes,BISE Multan,21,Private Registered,Mixed,15,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Owned,13,9,10,14,15,13,19,9,13,13,20,13,23,12,11,13,9,9,8,7,12,10,17,2,31,9,24,2,14,4,,,,,,,,,,,,,,,,,8,12,2,1,,PCTB,,2,8,1,3,5,1,364305,Nausher Ali
KHANEWAL,MIAN CHANNU,CHAK NO.134/16-L,21-Nov-16,36491354,MIAN CHANNU PUBLIC MODEL SCHOOL ,134/16-2,MOHSINWAL,03070763712,3,,30.4062974,72.2518496,2000,Rural,Middle,Both,Registered,1837-EE,No,,21,Private Registered,Mixed,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Rented,,,39,30,8,30,25,26,12,13,21,12,10,12,13,6,9,14,,,10,9,,,,,,,,,,,,,,,,,,,,,,,,,5,10,1,1,,PCTB,,1,7,1,3,3,,364305,Nausher Ali
VEHARI,MAILSI,LALI PUR,21-Nov-16,36391366,NFBE GHALOO,GHALLO,GHALLO,03027344996,1,,29.7960299,72.1714159,2015,Rural,Primary,Both,NotRegistered,,No,,16,Non Formal Basic Education (NFBE),Urdu,1,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,7,7,4,5,5,4,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,N-4,PCTB,,,,,,1,,363202,Muhammad Mehboob Hakeem
KHANEWAL,MIAN CHANNU,CHAK NO.134/16-L,21-Nov-16,36491356,PASSBAN HIGHER SECONDARY SCHOOL ,134/16L,MOHSIN WALA,03015810230,3,14,30.406443,72.2530835,2016,Rural,High,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,23,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Rented,,,17,9,7,6,11,11,5,7,11,6,8,7,7,4,3,3,4,2,11,1,11,,11,,14,,7,,,,,,,,,,,,,,,,,,6,5,1,1,,PCTB,,2,4,2,1,2,,364305,Nausher Ali
KHANEWAL,KHANEWAL,MC KHANEWAL,21-Nov-16,36491359,NATIONAL ENGLISH MODEL SCHOOL ,OLD KHANEWAL,STATION ROAD CAMP COLONY OLD KWL,03336234530,2,,30.3129926,71.9259538,1990,Urban,Middle,Both,Registered,0675,No,,31,Punjab Education Foundation (PEF),Mixed,17,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Rented,,,40,20,30,16,29,29,47,34,28,28,17,16,17,17,16,19,10,15,4,12,,,,,,,,,,,,,,,,,,,,,,,,,1,18,2,1,,PCTB,,,10,1,6,,2,364210,Zulfiqar Ali
MULTAN,MULTAN CITY,SHISHA FACTORY,21-Nov-16,36191598,MULTAN SCHOLARS MODEL HIGH SCHOOL,N/A,ALLAMA KAZMI STREET OLD SHUJA ABAD ROAD MULTAN,03006325791,1,10,30.170235,71.44079667,2002,Urban,High,Both,Registered,99,No,,21,Private Registered,English,18,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Rented,,,36,32,38,29,39,23,42,21,35,29,19,19,20,14,5,11,9,7,10,6,10,,8,,6,,5,,,,,,,,,,,,,,,,,,,20,,5,,PCTB,,,5,,8,,7,361304,Zafar Iqbal
MULTAN,MULTAN SADAR,TATAY PUR,21-Nov-16,36191599,ALLIED SCHOOL ,TATAY PUR ,KOHTHAYWALA,03078093004,1,,30.2056621,71.6387911,2016,Rural,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Rented,17,3,3,4,1,3,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,PCTB,,,1,,3,,1,361105,Ghazanfar Abbas
MULTAN,MULTAN CITY,TIMBER MARKET,21-Nov-16,36191600,WORLD PUBLIC SCHOOL MULTAN,N/A,TIMBER MARKET NEAR RAILWAY LINE,N/A,,12,30.1932381,71.4939122,2013,Urban,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,10,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Rent Free,,,10,15,35,15,9,21,13,14,7,8,15,15,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,PCTB,,,,,5,,5,361305,Muhammad Tahir
MULTAN,MULTAN SADAR,JHAKAR PUR,21-Nov-16,36191601,AYESHA PUBLIC SCHOOL,JHAKAR PUR,NAWAB NURSERY ROAD ISMAIL ABAD,03007338873,,12,30.1426537,71.3696338,2011,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,6,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,27,40,26,20,20,12,10,12,3,10,5,9,3,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,"4-5,2-3",PCTB,,,6,,1,,1,361102,Aftab Ahmed
VEHARI,BUREWALA,JAMLERA,21-Nov-16,36391371,GOVERNMENT BOYS PRIMARY SCHOOL BLARA JAMLERA,BALARA JAMLERA,BLARA JAMELRA,03057354831,3,,30.0534822,72.9006195,2016,Rural,Primary,Boys,NotRegistered,,No,,31,Punjab Education Foundation (PEF),Urdu,4,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Others,,,27,,,,21,,10,,14,,14,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,N-1; 2-3; 4-5,PCTB,,1,,1,,1,,363107,Malik Ali
VEHARI,BUREWALA,MC BUREWALA,21-Nov-16,36391372,THE GRAMMER SCHOOL ,,Y-20 BLOCK TEHSIL BUREWALA DISTRICT VEHARI,03129874222,,5,30.1585985,72.670121,2011,Urban,Middle,Both,Registered,506/EDO,No,,21,Private Registered,English,8,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Rented,20,21,16,25,13,12,13,19,7,6,3,6,8,3,3,3,,3,4,7,3,6,,,,,,,,,,,,,,,,,,,,,,,,,2,11,2,1,,PCTB,,,5,2,4,,2,363108,Muhammad Riaz
VEHARI,BUREWALA,98/EB,21-Nov-16,36391373,AL MADINA BOYS HIGHER SECONDARY SCHOOL SHEIKH FAZAL,CHAK NO. 98/EB,CHAK NO. 98/EB SHEIKH FAZAL TEHSIL BUREWALA DISTT VEHARI,03447313106,2,,30.3465704,72.7786107,1998,Rural,Middle,Boys,Registered,1185/EE,No,,21,Private Registered,English,10,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Rented,,,58,,87,,63,,59,,59,,41,,56,,29,,29,,31,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,,N/A,PCTB,,1,2,2,3,1,1,363110,Abu Bakar
VEHARI,BUREWALA,JAMLERA,21-Nov-16,36391376,GOVERNMENT GIRLS PRIMARY SCHOOL JANGA JOYA,JANGA JOYIA,JANGA JOYIA,03077524936,2,,30.034023,72.8364445,2016,Rural,Primary,Both,NotRegistered,,No,,31,Punjab Education Foundation (PEF),Urdu,2,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Others,,,1,25,,,,10,,2,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,N-2 & 3-4,PCTB,,,,1,1,,,363107,Malik Ali
MULTAN,MULTAN CITY,TIMBER MARKET,21-Nov-16,36191609,SUN RISE IDEAL SECONDARY SCHOOL ,VIHRI ROAD,WILAYAT ABAD NO 2 TIMBER MARKET,03017536083,,7,30.1765688,71.4489329,2006,Urban,High,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,8,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Rented,6,1,4,3,3,6,4,5,2,5,3,,2,2,5,1,2,2,5,2,5,4,4,,,,5,,2,,,,,,,,,,,,,,,,,,2,8,3,2,,Others,PCTBB & HAMDARD,,,2,8,,,361305,Muhammad Tahir
KHANEWAL,KHANEWAL,CHAK NO.19/9-R,21-Nov-16,36491365,NFBE 19/9R E,19/9R,19/9R SHARQI,N/A,1,,30.38990282,72.16463649,2015,Rural,Primary,Both,NotRegistered,,No,,16,Non Formal Basic Education (NFBE),Urdu,1,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,14,10,,,,,3,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,PCTB,,,2,2,,,,364204,Faqir Muhammad
VEHARI,BUREWALA,98/EB,21-Nov-16,36391378,AL MADINA GIRLS MODEL MIDDLE SCHOOL SHEIKH FAZAL,CHAK NO. 98/EB,CHAK NO. 98/EB SHEIKH FAZAL TEHSIL BUREWALA DISTT VEHARI,03447313106,2,10,30.3465704,72.7786107,2008,Rural,Middle,Girls,Registered,274/EDO,No,,21,Private Registered,English,23,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Rented,,,,43,,72,,40,,49,,27,,27,,29,,20,,14,,12,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,,N/A,PCTB,,,12,1,7,,5,363110,Abu Bakar
MULTAN,MULTAN SADAR,JUNGLE BHERA,21-Nov-16,36191610,WISDOM ISLAMIC  SCHOOL,JUNGLE BHERA,HAJI BLOCK SHER SHAH ROAD,033365525422,2,,30.1388911,71.3748295,2016,Urban,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,English,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,12,13,3,7,2,4,,2,1,,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,Oxford,,,1,,2,,2,361102,Aftab Ahmed
KHANEWAL,MIAN CHANNU,CHAK NO.135/16-L,21-Nov-16,36491368,ST PAUL'S HIGH SCHOOL ,135/162,CHAK NO 135/16L,03006896953,3,,30.3934124,72.2081882,1980,Rural,High,Both,Registered,298,Yes,BISE Multan,23,Missionary,Mixed,9,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Owned,9,10,7,8,8,3,5,3,14,5,7,5,6,2,5,7,5,,5,1,,3,4,,4,1,4,,4,,,,,,,,,,,,,,,,,,3,5,,,6-8 ; 3-5,Others,NEW SUPREME,1,2,,2,2,1,364305,Nausher Ali
MULTAN,MULTAN CITY,SHISHA FACTORY,21-Nov-16,36191611,SCIENCE SCHOOL,N/A,SCIENCE SCHOOL MULTAN ,N/A,,10,30.17107667,71.44131667,2014,Rural,High,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,60,40,35,23,30,20,35,20,36,23,27,23,27,13,25,15,27,14,17,11,19,12,25,,10,,,,,,,,,,,,,,,,,,,,,,,25,4,3,,PCTB,,,5,,15,,5,361304,Zafar Iqbal
VEHARI,VEHARI,MC VEHARI,21-Nov-16,36391379,AHMAD ENGLISH PUBLIC SCHOOL,MUSHARAF TOWN,MUSLIM TOWN VEHARI,03419016973,1,,30.0578108,72.3601558,2016,Urban,Primary,Both,UnderProcess,N/A,No,,22,Private Un-Registered,Urdu,6,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Owned,,,3,3,1,2,1,,,,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,NUR-1; 4-5,PCTB,,1,1,,,,,363306,Muhammad Naveed Anwar
VEHARI,BUREWALA,MC BUREWALA,21-Nov-16,36391380,AL AZHER SCIENCE SECONDAY SCHOOL ,,Y-20 BLOCK TEHSIL BUREWALA DISTRICT VEHARI,0673770289,,17,30.1605341,72.6729568,2003,Urban,Middle,Boys,Registered,122/EDO,No,,31,Punjab Education Foundation (PEF),Mixed,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Owned,,,,,47,47,34,33,78,68,55,40,52,53,46,38,35,27,37,16,28,19,,,,,,,,,,,,,,,,,,,,,,,,,1,28,2,2,,PCTB,,,7,1,13,,8,363108,Muhammad Riaz
MULTAN,MULTAN CITY,TIMBER MARKET,21-Nov-16,36191612,AL-AHMAD PUBLIC SCHOOL(MAIN CAMPUS),TIMBER MARKET,WILAYAT ABAD NEAR LAKRI MANDI,03028732007,,8,30.1777404,71.4481828,2011,Urban,Middle,Both,Registered,2387,No,,21,Private Registered,English,12,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,,,,,,,38,40,29,35,27,32,22,25,28,27,20,25,17,33,19,33,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,4,,Others,PCTBB & OXFORD,,,,10,1,5,361305,Muhammad Tahir
KHANEWAL,MIAN CHANNU,CHAK NO.135/16-L,21-Nov-16,36491373,ASSEMBLY OF GOD ,135/162,135/162,03034221768,1,,30.3871662,72.2169589,2005,Rural,Primary,Both,NotRegistered,,No,,23,Missionary,Mixed,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Owned,,,8,5,3,4,8,3,4,5,2,4,4,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1-3; 4-5,Others,TALAHA COMPAIN,,3,,,,,364305,Nausher Ali
KHANEWAL,MIAN CHANNU,CHAK NO.135/16-L,21-Nov-16,36491374,LALA ZAR MISSION GIRLS MIDDLE SCHOOL ,137,135/16 -L STONSABAD,03002935271,4,4,30.3989217,72.2245799,1978,Rural,Primary,Both,Registered,0425,No,,23,Missionary,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Owned,14,14,20,18,12,17,12,16,11,20,20,10,8,10,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,PCTB,,,6,,2,,,364305,Nausher Ali
MULTAN,MULTAN CITY,TIMBER MARKET,21-Nov-16,36191613,GOSESS VALLY MONTESSORI & SCHOOL MULTAN,TIMBER MARKET,185 WALAYAT ABAD # 2 MULTAN,0614483831,,12,30.17816,71.4490139,2010,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,12,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Rented,12,10,23,12,25,22,16,28,12,13,13,16,10,5,7,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,2,,Others,PCTBB & OXFORD,,,,7,,8,361305,Muhammad Tahir
VEHARI,BUREWALA,98/EB,21-Nov-16,36391393,ISLAMIA PUBLIC MODEL SCHOOL ,CHAK NO. 98/EB,CHAK NO. 98/EB SHEIKH FAZAL TEHSIL BUREWALA DISTT VEHARI,03447313106,2,10,30.3465704,72.7786107,2007,Rural,Middle,Both,Registered,590/EE,No,,21,Private Registered,Urdu,9,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Rented,,,19,10,19,7,17,9,11,5,4,6,9,5,13,17,2,4,3,,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,N/A,PCTB,,,3,,5,,,363110,Abu Bakar
VEHARI,MAILSI,MC MAILSI,21-Nov-16,36391395,ALLIED  SCHOOL MAILSI CAMPUS MAILSI,MAILSI,MULTAN RD MAILSI,03366262555,1,,29.8147468,72.1571578,2014,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,English,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Rented,11,19,7,13,9,11,6,9,7,10,8,7,6,9,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2,,Oxford,,,,,1,,9,363206,Muhammad Pervez Akhtar 
KHANEWAL,JAHANIAN,CHAK NO.174/10-R,21-Nov-16,36491379,NEW BRIGHT WAY PUBLIC SCHOOL 156-A/10-R,CHAK NO 156A/10R,CHAK NO 156A/10R,03467069717,,15,30.15457333,71.787185,2014,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,8,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,38,31,18,17,17,19,13,13,5,9,2,9,13,6,1,,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,PCTB,,2,6,,,,,364406,Muhammad Rashid
VEHARI,BUREWALA,305/EB,21-Nov-16,36391396,MUSLIM BRIGHT FUTURE PUBLIC SCHOOL 297/E.B,CHAK NO. 297/E.B,CHAK NO. 297/E.B TEHSIL BUREWALA DISTT VEHARI,03457092943,1,,30.0874335,72.8015098,2006,Rural,Middle,Both,Registered,229/EDO,No,,21,Private Registered,Urdu,8,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,10,7,5,5,7,6,4,6,6,1,2,4,5,4,1,3,5,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,N/A,PCTB,N/A,1,1,1,1,,,363105,Muammad Shahbaz
VEHARI,MAILSI,MUHAMMAD SHAH,21-Nov-16,36391398,ALHADI PUBLIC SCHOOL STATION NOOR SHAH,GOJJAR,STATION NOOR SHAH MAILSI,N/A,,15,29.93298833,72.24441333,2014,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,7,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,20,12,25,8,20,8,12,6,9,1,6,2,4,2,6,4,2,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,PCTB,,1,4,1,,1,1,363209,Abdul Rahman
KHANEWAL,KHANEWAL,MC KHANEWAL,21-Nov-16,36491380,NEW SHAHEEN PUBLIC SCHOOL,CITY KHANEWAL,CHAK NO. 168/10.R,03017417703,2,,30.2818258,71.9092386,2009,Rural,Primary,Both,UnderProcess,N/A,No,,22,Private Un-Registered,Mixed,24,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,,,29,18,17,6,9,5,8,2,12,9,13,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,1,2,,PCTB,,,8,1,10,1,8,364210,Zulfiqar Ali
MULTAN,MULTAN CITY,SHAH RUKN-E-ALAM,21-Nov-16,36191616,BLOOM FIELD HALL PREP SCHOOL,463 C BLOCK,463 C BLOCK,0616780627,1,,30.1908901,71.5125129,2000,Urban,Primary,Both,UnderProcess,,No,,22,Private Un-Registered,English,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Rented,6,5,12,8,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,2,,Cambridge,,,3,,3,,,361302,Hafiz Mohsin
KHANEWAL,KHANEWAL,MC KHANEWAL,21-Nov-16,36491382,"YOUSAF IDEAL PUBLIC SCHOOL, KHANEWAL ",CITY KHANEWAL,168/10.R KWL,03366330183,1,,30.2739039,71.9291217,2005,Rural,High,Both,Registered,0360,No,,21,Private Registered,Mixed,16,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Rented,20,10,25,15,30,27,20,23,15,25,10,20,8,30,7,20,8,8,15,10,4,11,,,8,,,,5,,,,,,,,,,,,,,,,,,2,17,,2,,Others,"PCTBB, AL BAQIO, GOHAR",,,,11,2,6,364210,Zulfiqar Ali
VEHARI,MAILSI,MC MAILSI,21-Nov-16,36391403,HABIB BANK (H. B) PRIMARY SCHOOL DORHATTA MAILSI,MAILSI,DOR HATA MULTAN RD MAILSI,03016595206,,10,29.8199489,72.1494454,1992,Urban,Primary,Both,Registered,557,No,,21,Private Registered,Urdu,7,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Owned,,,11,9,9,15,20,11,18,11,11,6,21,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,PCTB,,1,4,,,,2,363206,Muhammad Pervez Akhtar 
VEHARI,MAILSI,MC MAILSI,21-Nov-16,36391405,AL MUSTAFA PUBLIC MIDDLE SCHOOL DORHATTA MAILSI,MAILSI,DOR HATA MULTAN RD MAILSI,03027941488,,15,29.819948,72.1494439,2011,Urban,Middle,Both,Registered,1737/EE,No,,31,Punjab Education Foundation (PEF),Urdu,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,,,23,11,40,29,61,28,42,37,33,44,31,28,29,34,11,21,19,15,13,14,,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,2,,PCTB,,2,11,1,4,1,,363206,Muhammad Pervez Akhtar 
MULTAN,MULTAN CITY,GULGASHT COLONY,18-Nov-16,36191617,SUPERIOR GRAMMAR SCHOOL,GULGASHT,32 A GULGASHT COLONY MULTAN,0616223366,3,,30.2153225,71.4727391,2012,Urban,Middle,Both,UnderProcess,,No,,21,Private Registered,English,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Rented,6,6,13,12,19,16,25,26,15,13,11,12,15,15,7,8,8,8,5,4,8,7,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,1,,Oxford,,,,1,3,,10,361303,Khalid Javed
KHANEWAL,KHANEWAL,MC KHANEWAL,18-Nov-16,36491385,QUID-E-AZAM INSTITUTE OF TECHNOLOGY,CITY KHANEWAL,ISMAIL PLAZA CHOWK SANGLA WALA KHANEWAL,03006896080,1,0,30.29861667,71.91936333,2003,Urban,HigherSecondary,Both,Registered,PBTE 4024,Yes,BISE Lahore,21,Private Registered,Mixed,17,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Rented,,,,,,,,,,,,,,,,,,,,,,,30,,,,20,,,,140,,,,130,,,,130,,,,,,,,25,5,7,,,Others,"TEVTA, PCTBB",5,,10,,10,5,364210,Zulfiqar Ali
KHANEWAL,KHANEWAL,MC KHANEWAL,21-Nov-16,36491388,ABDUL WADOOD EDUCATIONAL INSTITUTE,CITY KHANEWAL,"AL KALIL TOWN, EAST FAZAL PARK",03007894868,,8,30.29094167,71.92011,2012,Rural,Middle,Both,Registered,0640,No,,31,Punjab Education Foundation (PEF),English,14,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,14,9,14,14,15,20,18,13,13,14,15,12,11,12,7,6,1,6,3,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,1,14,1,1,,PCTB,,,8,,6,1,,364210,Zulfiqar Ali
KHANEWAL,KHANEWAL,MC KHANEWAL,21-Nov-16,36491390,HAFIZ ABDUL RAHEEM MODEL HIGH SCHOOL,CITY KHANEWAL,BLOCK NO.3 STREET NO. 4 MURZIPURA,03058539989,,10,30.28597167,71.91902333,1993,Urban,Middle,Both,Registered,048,No,,21,Private Registered,English,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Rented,,,18,17,14,9,11,15,15,7,9,10,6,9,6,15,,6,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2,,Others,"OXFORD, BABER",,7,,1,,2,364210,Zulfiqar Ali
